Fecha,ID del producto,Nombre del producto, Nombre completo del producto,Marca del producto,Categoría,Subcategoría,Etiquetas,Precio unitario del producto,Unidades Vendidas
20190609,7702137636864,Límpido Regular ,Límpido Regular x 3800ml,LIMPIDO,Supermercado,Aseo de hogar,Blanqueadores,6990,1
20190609,7703812000031,Blanqueador Blancox ,Blanqueador Blancox x 2000ml,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,7190,1
20190609,7703812000420,Blanqueador Blancox floral ,Blanqueador Blancox floral x 1000ml,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,4390,1
20190609,7702137007725,Blanqueador Clorox anti splash ,Blanqueador Clorox anti splash x 1800 ml,CLOROX,Supermercado,Aseo de hogar,Blanqueadores,6573,1
20190609,7702137007718,Blanqueador Clorox anti splash ,Blanqueador Clorox anti splash x 930 ml,CLOROX,Supermercado,Aseo de hogar,Blanqueadores,3773,1
20190609,7702137007619,Blanqueador Clorox total magia floral ,Blanqueador Clorox total magia floral x 2000ml+ original x 530ml,LAS TINAJAS,Supermercado,Aseo de hogar,Blanqueadores,5593,1
20190609,7703812012690,Blanqueador desinfectante poder natural Blancox ,Blanqueador desinfectante poder natural Blancox x 2000ml precio especial,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,5190,1
20190609,7703812000437,Blanqueador floral Blancox ,Blanqueador floral Blancox x 2000ml.,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,8590,1
20190609,7703812000239,Blanqueador lima limón Blancox ,Blanqueador lima limón Blancox x 2000ml,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,8590,1
20190609,7703616282817,Blanqueador Máxima desinfectante floral ,Blanqueador Máxima desinfectante floral x 4000ml,MAXIMA MP,Supermercado,Aseo de hogar,Blanqueadores,6190,1
20190609,7703616282824,Blanqueador Máxima desinfectante limón ,Blanqueador Máxima desinfectante limón x 4000ml,MAXIMA MP,Supermercado,Aseo de hogar,Blanqueadores,6190,1
20190609,7703616282800,Blanqueador Máxima desinfectante sin aroma ,Blanqueador Máxima desinfectante sin aroma x 4000ml,MAXIMA MP,Supermercado,Aseo de hogar,Blanqueadores,6190,1
20190609,7703812009416,Blanqueadror flora vital Blancox pague 1600ml lleve2000,Blanqueadror flora vital Blancox pague 1600ml lleve2000,BLANCOX,Supermercado,Aseo de hogar,Blanqueadores,6190,1
20190609,7702377012695,Limpiador pisos madera búfalo ,Limpiador pisos madera búfalo x 600ml,BUFALO,Supermercado,Aseo de hogar,Cera,6153,1
20190609,7702155044573,Limpiador verde mantenimiento piso porcelanato ceramica  binner ,Limpiador verde mantenimiento piso porcelanato ceramica  binner x 1000 ml,BINNER,Supermercado,Aseo de hogar,Cera,13993,1
20190609,7702155044269,Limpiador verde mantenimiento pisos madera laminados  binner ,Limpiador verde mantenimiento pisos madera laminados  binner x 1000 ml,BINNER,Supermercado,Aseo de hogar,Cera,16793,1
20190609,7702377005857,Cera amarilla Bufalo cojin ,Cera amarilla Bufalo cojin x 700 mL,BUFALO,Supermercado,Aseo de hogar,Cera,5873,1
20190609,7702377012411,Cera auto brillante Búfalo negra ,Cera auto brillante Búfalo negra x 1000 ml,BUFALO,Supermercado,Aseo de hogar,Cera,9443,1
20190609,7702377006366,Cera auto brillante cojín ,Cera auto brillante cojín x 700ml,BUFALO,Supermercado,Aseo de hogar,Cera,7973,1
20190609,7702140023453,Cera Beisbol autobrillante floral multipisos doypack ,Cera Beisbol autobrillante floral multipisos doypack x 450ml,BEISBOL,Supermercado,Aseo de hogar,Cera,5593,1
20190609,7702140023545,Cera Beisbol todo color autobrillo instantáneo floral ,Cera Beisbol todo color autobrillo instantáneo floral x 1000 ml,BEISBOL,Supermercado,Aseo de hogar,Cera,10493,1
20190609,7702155031931,Cera Binner selladora autobrillante lavanda ,Cera Binner selladora autobrillante lavanda x 500ml,BINNER,Supermercado,Aseo de hogar,Cera,12590,1
20190609,7702377006250,Cera emulsión ,Cera emulsión x 2000 ml,BUFALO,Supermercado,Aseo de hogar,Cera,12313,1
20190609,7702377005901,Cera escarlata bufalo cojin ,Cera escarlata bufalo cojin x 700 ml,BUFALO,Supermercado,Aseo de hogar,Cera,6853,1
20190609,7702140020513,Cera escarlata cojín ,Cera escarlata cojín x 700ml,BEISBOL,Supermercado,Aseo de hogar,Cera,7413,1
20190609,7702626207858,Cera especializadas Mansión LIMPIADOR LAMINADOS 750ml,Cera especializadas Mansión LIMPIADOR LAMINADOS 750ml,MANSION,Supermercado,Aseo de hogar,Cera,11613,1
20190609,7702626207865,Cera especializadas Mansión LIMPIADOR MADERAS 750ml,Cera especializadas Mansión LIMPIADOR MADERAS 750ml,MANSION,Supermercado,Aseo de hogar,Cera,11613,1
20190609,7702626115771,Cera Mansión Brillo Instantáneo Todo Color 1000ml,Cera Mansión Brillo Instantáneo Todo Color 1000ml,MANSION,Supermercado,Aseo de hogar,Cera,14413,1
20190609,7702626201788,Cera Mansión Max Brillo Todo Color 2000ml,Cera Mansión Max Brillo Todo Color 2000ml,MANSION,Supermercado,Aseo de hogar,Cera,23093,1
20190609,7702626180205,Cera Mansión Max Brillo Todo Color 750ml,Cera Mansión Max Brillo Todo Color 750ml,MANSION,Supermercado,Aseo de hogar,Cera,13713,1
20190609,7702377005758,Cera neutra Bufalo cojin ,Cera neutra Bufalo cojin x 700 ml,BUFALO,Supermercado,Aseo de hogar,Cera,6293,1
20190609,7702532894210,Desinfectante canela Pinolina pague 1500 ml lleve 2000ml,Desinfectante canela Pinolina pague 1500 ml lleve 2000ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,5173,1
20190609,7702532430746,Desinfectante Cristal Limpia y Perfuma Tu Hogar Bambú Pinolina ,Desinfectante Cristal Limpia y Perfuma Tu Hogar Bambú Pinolina x 960ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,4193,1
20190609,7702532430210,Desinfectante Cristal Limpia y Perfuma Tu Hogar Canela Pinolina ,Desinfectante Cristal Limpia y Perfuma Tu Hogar Canela Pinolina x 960ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,4193,1
20190609,7707334010127,Desinfectante de frutas y vegetales kilol,Desinfectante de frutas y vegetales kilol,KILOL,Supermercado,Aseo de hogar,Desinfectantes,8380,1
20190609,7707334010134,Desinfectante de frutas y vegetales kilol ,Desinfectante de frutas y vegetales kilol x 500g,KILOL,Supermercado,Aseo de hogar,Desinfectantes,19990,1
20190609,7707334010141,Desinfectante de frutas y vegetales kilol ,Desinfectante de frutas y vegetales kilol x 1000g,KILOL,Supermercado,Aseo de hogar,Desinfectantes,27990,1
20190609,7703812009652,Desinfectante Desinfex aire brisa fresca ,Desinfectante Desinfex aire brisa fresca x 300 ml,DESINFEX,Supermercado,Aseo de hogar,Desinfectantes,10990,1
20190609,7509546078793,Desinfectante Fabuloso intensa lavanda ,Desinfectante Fabuloso intensa lavanda x 1700ml,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,8673,1
20190609,7501058714992,Desinfectante Harpic tanque white shine ,Desinfectante Harpic tanque white shine x 4 pastillas x 45 g c-u gratis 1 pastilla,HARPIC,Supermercado,Aseo de hogar,Desinfectantes,10913,1
20190609,7703616129143,Desinfectante JBO home care bicarbonato limón ,Desinfectante JBO home care bicarbonato limón x1000ml,JBO HOME CARE MP,Supermercado,Aseo de hogar,Desinfectantes,3633,1
20190609,7703616129129,Desinfectante JBO home care bicloro lavanda ,Desinfectante JBO home care bicloro lavanda x1000ml,JBO HOME CARE MP,Supermercado,Aseo de hogar,Desinfectantes,3633,1
20190609,7702532430944,Desinfectante Limpia y Perfuma Tu Hogar Bambú Pinolina ,Desinfectante Limpia y Perfuma Tu Hogar Bambú Pinolina x 2000ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,6993,1
20190609,7702532430937,Desinfectante Limpia y Perfuma Tu Hogar Citronela Pinolina ,Desinfectante Limpia y Perfuma Tu Hogar Citronela Pinolina x 2000ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,6993,1
20190609,7702532450638,Desinfectante Limpia y Perfuma Tu Hogar Citronela Pinolina ,Desinfectante Limpia y Perfuma Tu Hogar Citronela Pinolina x 3785ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,11613,1
20190609,7702532430968,Desinfectante Limpia y Perfuma Tu Hogar Frutos Rojos Pinolina ,Desinfectante Limpia y Perfuma Tu Hogar Frutos Rojos Pinolina x 2000ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,6993,1
20190609,7702532430784,Desinfectante Limpia y Perfuma Tu Hogar Frutos Rojos Pinolina ,Desinfectante Limpia y Perfuma Tu Hogar Frutos Rojos Pinolina x 960ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,4193,1
20190609,7703616090818,Desinfectante limpiador Maxima canela ,Desinfectante limpiador Maxima canela x 2000 ml,MAXIMA MP,Supermercado,Aseo de hogar,Desinfectantes,2653,1
20190609,7703616090832,Desinfectante limpiador Maxima floral ,Desinfectante limpiador Maxima floral x 2000 ml,MAXIMA MP,Supermercado,Aseo de hogar,Desinfectantes,2653,1
20190609,7703616090825,Desinfectante limpiador Maxima lavanda ,Desinfectante limpiador Maxima lavanda x 2000 ml,MAXIMA MP,Supermercado,Aseo de hogar,Desinfectantes,2653,1
20190609,7707248810332,Desinfectante Lps bicarbonato ,Desinfectante Lps bicarbonato x 5000 ml,LPS,Supermercado,Aseo de hogar,Desinfectantes,11613,1
20190609,7591005996939,Desinfectante Mr Músculo brisa marina ,Desinfectante Mr Músculo brisa marina x 3und x 40g c-u,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7591005997264,Desinfectante Mr Músculo brisa marina pastilla ,Desinfectante Mr Músculo brisa marina pastilla x 40g,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,3423,1
20190609,7591005994850,Desinfectante Mr Musculo glade paraíso azul ,Desinfectante Mr Musculo glade paraíso azul x 1800 ml + 900 ml Precio Especial,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,8673,1
20190609,7591005996304,Desinfectante Mr.Músculo inodoros citrus gel ,Desinfectante Mr.Músculo inodoros citrus gel x 500 ml,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,6993,1
20190609,7591005997035,Desinfectante Mr.Músculo inodoros marina gel ,Desinfectante Mr.Músculo inodoros marina gel x 500 ml,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,6993,1
20190609,7591005997042,Desinfectante Mr.Músculo inodoros pino gel ,Desinfectante Mr.Músculo inodoros pino gel x 500 ml,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,7273,1
20190609,7702532460002,Desinfectante Multiusos 5 En 1 Con Bicarbonato Canela Pinolina ,Desinfectante Multiusos 5 En 1 Con Bicarbonato Canela Pinolina x 960ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,3353,1
20190609,7501032923662,Desinfectante Oust elimina olores frescura campo aerosol  ,Desinfectante Oust elimina olores frescura campo aerosol  x 400ml,OUST,Supermercado,Aseo de hogar,Desinfectantes,13390,1
20190609,7501032923679,Desinfectante Oust eliminador olores floral aerosol ,Desinfectante Oust eliminador olores floral aerosol x 400ml,OUST,Supermercado,Aseo de hogar,Desinfectantes,13390,1
20190609,7702532894227,Desinfectante Pinolina lavanda pague 1500 ml lleve 2000 ml,Desinfectante Pinolina lavanda pague 1500 ml lleve 2000 ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,5173,1
20190609,7702532895330,Desinfectante Pinolina lavanda pague 2785 ml lleve 3785 ml,Desinfectante Pinolina lavanda pague 2785 ml lleve 3785 ml,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,9093,1
20190609,7702626168203,Desinfectante Sanpic canela manzana ,Desinfectante Sanpic canela manzana x 2000 ml pague 1500 ml lleve 2000 ml,SANPIC,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7702626166643,Desinfectante Sanpic lavandax1500 ml+ gratis 500 ml,Desinfectante Sanpic lavandax1500 ml+ gratis 500 ml,SANPIC,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7702626169811,Desinfectante Sanpic vainilla pague 1500 ml lleve 2000 ml,Desinfectante Sanpic vainilla pague 1500 ml lleve 2000 ml,SANPIC,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7591005981201,Limpia Pisos Floral Perfection Mr Musculo ,Limpia Pisos Floral Perfection Mr Musculo x 1800ml,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,6013,1
20190609,7591005981225,Limpia Pisos Paraíso Azul Glade Mr Musculo ,Limpia Pisos Paraíso Azul Glade Mr Musculo x 1800ml,MR MUSCULO,Supermercado,Aseo de hogar,Desinfectantes,6013,1
20190609,7702037912952,Limpiador Eterna bicarbonato 4 en 1 herbal ,Limpiador Eterna bicarbonato 4 en 1 herbal x 2000ml,ETERNA,Supermercado,Aseo de hogar,Desinfectantes,6573,1
20190609,7509546650401,Limpiador Fabuloso multiusos antibacterial floral doypack ,Limpiador Fabuloso multiusos antibacterial floral doypack x 1.5L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,6293,1
20190609,7702010223600,Limpiador Líquido Ajax Bicarbonato Naranja-Limón 1L,Limpiador Líquido Ajax Bicarbonato Naranja-Limón 1L,AJAX,Supermercado,Aseo de hogar,Desinfectantes,5033,1
20190609,7702010820526,Limpiador Líquido Ajax Bicarbonato Naranja-Limón 3L,Limpiador Líquido Ajax Bicarbonato Naranja-Limón 3L,AJAX,Supermercado,Aseo de hogar,Desinfectantes,14890,1
20190609,7702010320200,Limpiador Líquido Ajax Bicloro 1L,Limpiador Líquido Ajax Bicloro 1L,AJAX,Supermercado,Aseo de hogar,Desinfectantes,5033,1
20190609,7702010311598,Limpiador Líquido Fabuloso Alternativa al Cloro Fresca Primavera 2L,Limpiador Líquido Fabuloso Alternativa al Cloro Fresca Primavera 2L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7702010311628,Limpiador Líquido Fabuloso Alternativa al Cloro Fresca Primavera 3L,Limpiador Líquido Fabuloso Alternativa al Cloro Fresca Primavera 3L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,11193,1
20190609,7702010310010,Limpiador Líquido Fabuloso Antibacterial Aroma de Bebé 1L,Limpiador Líquido Fabuloso Antibacterial Aroma de Bebé 1L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,5033,1
20190609,7702010225239,Limpiador Líquido Fabuloso Antibacterial Floral 1L,Limpiador Líquido Fabuloso Antibacterial Floral 1L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,4473,1
20190609,7702010225208,Limpiador Líquido Fabuloso Antibacterial Floral 2000ml,Limpiador Líquido Fabuloso Antibacterial Floral 2000ml,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,7693,1
20190609,7702010225123,Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 1000ml,Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 1000ml,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,4473,1
20190609,7702010225147,Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 500ml,Limpiador Líquido Fabuloso Antibacterial Fresca Lavanda 500ml,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,2513,1
20190609,7702010311468,Limpiador Líquido Fabuloso Antibacterial Mar Fresco 2L,Limpiador Líquido Fabuloso Antibacterial Mar Fresco 2L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,7190,1
20190609,7509546073668,Limpiador Líquido Fabuloso Complete Pino y Eucalipto 1.7L,Limpiador Líquido Fabuloso Complete Pino y Eucalipto 1.7L,FABULOSO,Supermercado,Aseo de hogar,Desinfectantes,8673,1
20190609,7703616166001,Limpiador Máxima desinfectante lavanda ,Limpiador Máxima desinfectante lavanda x 5000 ml,MAXIMA MP,Supermercado,Aseo de hogar,Desinfectantes,8990,1
20190609,7702532734776,Limpiador pinolina floral ,Limpiador pinolina floral x  960ml + 460ml precio especial,PINOLINA,Supermercado,Aseo de hogar,Desinfectantes,5453,1
20190609,7702155048731,Limpiador piso brillo desinfectante citronela Binner ,Limpiador piso brillo desinfectante citronela Binner x 2 L,BINNER,Supermercado,Aseo de hogar,Desinfectantes,10493,1
20190609,7702626204697,Lysol Aerosol Crisp Linen 12.5Oz,Lysol Aerosol Crisp Linen 12.5Oz,LYSOL,Supermercado,Aseo de hogar,Desinfectantes,11990,1
20190609,7702626204703,Lysol Aerosol Spring Water Falls 12.5Oz,Lysol Aerosol Spring Water Falls 12.5Oz,LYSOL,Supermercado,Aseo de hogar,Desinfectantes,11990,1
20190609,7702626215747,Lysol spray desinfectante brisa de verano ,Lysol spray desinfectante brisa de verano x 354g,LYSOL,Supermercado,Aseo de hogar,Desinfectantes,6573,1
20190609,7702626204680,Lysol toallas desinfectantes citrus ,Lysol toallas desinfectantes citrus x 35 toallas,LYSOL,Supermercado,Aseo de hogar,Desinfectantes,11990,1
20190609,7702626204673,Lysol toallas desinfectantes ocean fresh ,Lysol toallas desinfectantes ocean fresh x 35 toallas,LYSOL,Supermercado,Aseo de hogar,Desinfectantes,11990,1
20190609,7702010820472,Promo Limpiador Líquido Ajax Bicarbonato Naranja-Limón 2L Precio Especial,Promo Limpiador Líquido Ajax Bicarbonato Naranja-Limón 2L Precio Especial,AJAX,Supermercado,Aseo de hogar,Desinfectantes,8390,1
20190609,7702626202273,Sanpic Lavanda 5000ml,Sanpic Lavanda 5000ml,SANPIC,Supermercado,Aseo de hogar,Desinfectantes,13993,1
20190609,7591005992894,Insecticida 45 noches repuesto  raid  ,Insecticida 45 noches repuesto  raid  x 2 un x 66 ml c-u promoción especial,RAID,Supermercado,Aseo de hogar,Insecticidas,17213,1
20190609,7702532630207,Insecticida Aerosol Mata Todo Rayol ,Insecticida Aerosol Mata Todo Rayol x 400ml,RAYOL,Supermercado,Aseo de hogar,Insecticidas,11193,1
20190609,7591005981515,Insecticida Baygon ,Insecticida Baygon X230ml,BAYGON,Supermercado,Aseo de hogar,Insecticidas,4053,1
20190609,7591005981539,Insecticida Baygon liquido repuesto ,Insecticida Baygon liquido repuesto x 475ml,BAYGON,Supermercado,Aseo de hogar,Insecticidas,6433,1
20190609,7591005993426,Insecticida Baygon matacucarachas y chiripas aerosol ,Insecticida Baygon matacucarachas y chiripas aerosol x 360ml,BAYGON,Supermercado,Aseo de hogar,Insecticidas,9793,1
20190609,7591005993013,Insecticida Baygon mosquitos moscas aerosol ,Insecticida Baygon mosquitos moscas aerosol x 360 ml,BAYGON,Supermercado,Aseo de hogar,Insecticidas,9793,1
20190609,7707289635048,Insecticida Bichek pulgas aerosol ,Insecticida Bichek pulgas aerosol x 250cc,BICHEK,Supermercado,Aseo de hogar,Insecticidas,10590,1
20190609,7707289635055,Insecticida Bichek pulgas aerosol ,Insecticida Bichek pulgas aerosol x 400cc,BICHEK,Supermercado,Aseo de hogar,Insecticidas,11893,1
20190609,7707289635000,Insecticida Bichek rastreros cucar hmig aer ,Insecticida Bichek rastreros cucar hmig aer x 250ml,BICHEK,Supermercado,Aseo de hogar,Insecticidas,8790,1
20190609,7707289635017,Insecticida Bichek rastreros cucar hmig aer ,Insecticida Bichek rastreros cucar hmig aer x 400cc,BICHEK,Supermercado,Aseo de hogar,Insecticidas,8393,1
20190609,7707289635031,Insecticida Bichek voladores zanc mos aer ,Insecticida Bichek voladores zanc mos aer x 400ml,BICHEK,Supermercado,Aseo de hogar,Insecticidas,8113,1
20190609,7707289635024,Insecticida Bichek voladores zancudos moscas aerosol ,Insecticida Bichek voladores zancudos moscas aerosol x 250ml,BICHEK,Supermercado,Aseo de hogar,Insecticidas,8390,1
20190609,7702158850355,Insecticida en aerosol elimina rastreros Extermin ,Insecticida en aerosol elimina rastreros Extermin x 400 ml,EXTERMIN,Supermercado,Aseo de hogar,Insecticidas,10493,1
20190609,7591005005495,Insecticida En Aerosol Multi No Perjudica Las Plantas Raid ,Insecticida En Aerosol Multi No Perjudica Las Plantas Raid x 360ml,RAID,Supermercado,Aseo de hogar,Insecticidas,9373,1
20190609,7702158850300,Insecticida en aerosol rastreros Extermin ,Insecticida en aerosol rastreros Extermin x 250 ml,EXTERMIN,Supermercado,Aseo de hogar,Insecticidas,6013,1
20190609,7702158850423,Insecticida Extermin liquido mata todo ,Insecticida Extermin liquido mata todo x 500 ml,EXTERMIN,Supermercado,Aseo de hogar,Insecticidas,8113,1
